persona,p,certain_reward,name,cancer_type,mean,std,min,max,range,comparison_axis,age
doctor,0.51,605,Smith,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,40.0
doctor,0.51,605,Smith,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,605,Smith,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,605,Smith,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,605,Smith,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,605,Williams,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,605,Williams,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,605,Williams,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,605,Williams,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,605,Williams,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,605,Wáng,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,605,Wáng,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,50.0
doctor,0.51,605,Wáng,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,605,Wáng,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,605,Wáng,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,605,Zhāng,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,605,Zhāng,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,50.0
doctor,0.51,605,Zhāng,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,605,Zhāng,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,605,Zhāng,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,805,Brown,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,805,Brown,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,805,Brown,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,805,Brown,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,805,Brown,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,805,Garcia,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,40.0
doctor,0.51,805,Garcia,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,805,Garcia,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,805,Garcia,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,805,Garcia,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,805,Johnson,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,805,Johnson,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,805,Johnson,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,805,Johnson,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,805,Johnson,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,805,Jones,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,805,Jones,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,805,Jones,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,805,Jones,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,805,Jones,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,805,Lǐ,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,805,Lǐ,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,805,Lǐ,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,805,Lǐ,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,805,Lǐ,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,805,Miller,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,805,Miller,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,805,Miller,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,805,Miller,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,805,Miller,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,805,Smith,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,805,Smith,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,805,Smith,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,805,Smith,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,805,Smith,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,805,Williams,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,805,Williams,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,805,Williams,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,805,Williams,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,805,Williams,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,805,Wáng,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,805,Wáng,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,805,Wáng,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,805,Wáng,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,805,Wáng,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.51,805,Zhāng,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.51,805,Zhāng,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.51,805,Zhāng,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.51,805,Zhāng,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.51,805,Zhāng,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.76,5,Brown,,30.0,27.386127875258307,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,5,Brown,,30.0,27.386127875258307,0.0,50.0,50.0,cancer_type,50.0
doctor,0.76,5,Brown,,40.0,22.360679774997894,0.0,50.0,50.0,cancer_type,60.0
doctor,0.76,5,Brown,,50.0,0.0,50.0,50.0,0.0,cancer_type,70.0
doctor,0.76,5,Brown,,50.0,0.0,50.0,50.0,0.0,cancer_type,80.0
doctor,0.76,5,Garcia,,30.0,27.386127875258307,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,5,Garcia,,30.0,27.386127875258307,0.0,50.0,50.0,cancer_type,50.0
doctor,0.76,5,Garcia,,50.0,0.0,50.0,50.0,0.0,cancer_type,60.0
doctor,0.76,5,Garcia,,50.0,0.0,50.0,50.0,0.0,cancer_type,70.0
doctor,0.76,5,Garcia,,40.0,22.360679774997894,0.0,50.0,50.0,cancer_type,80.0
doctor,0.76,5,Johnson,,10.0,22.360679774997894,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,5,Johnson,,20.0,27.386127875258307,0.0,50.0,50.0,cancer_type,50.0
doctor,0.76,5,Johnson,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,60.0
doctor,0.76,5,Johnson,,50.0,0.0,50.0,50.0,0.0,cancer_type,70.0
doctor,0.76,5,Johnson,,40.0,22.360679774997894,0.0,50.0,50.0,cancer_type,80.0
doctor,0.76,5,Jones,,10.0,22.360679774997894,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,5,Jones,,30.0,27.386127875258307,0.0,50.0,50.0,cancer_type,50.0
doctor,0.76,5,Jones,,40.0,22.360679774997894,0.0,50.0,50.0,cancer_type,60.0
doctor,0.76,5,Jones,,20.0,27.386127875258307,0.0,50.0,50.0,cancer_type,70.0
doctor,0.76,5,Jones,,50.0,0.0,50.0,50.0,0.0,cancer_type,80.0
doctor,0.76,5,Lǐ,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,5,Lǐ,,20.0,27.386127875258307,0.0,50.0,50.0,cancer_type,50.0
doctor,0.76,5,Lǐ,,20.0,27.386127875258307,0.0,50.0,50.0,cancer_type,60.0
doctor,0.76,5,Lǐ,,40.0,22.360679774997894,0.0,50.0,50.0,cancer_type,70.0
doctor,0.76,5,Lǐ,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,80.0
doctor,0.76,5,Miller,,30.0,27.386127875258307,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,5,Miller,,50.0,0.0,50.0,50.0,0.0,cancer_type,50.0
doctor,0.76,5,Miller,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,60.0
doctor,0.76,5,Miller,,50.0,0.0,50.0,50.0,0.0,cancer_type,70.0
doctor,0.76,5,Miller,,50.0,0.0,50.0,50.0,0.0,cancer_type,80.0
doctor,0.76,5,Smith,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,5,Smith,,50.0,0.0,50.0,50.0,0.0,cancer_type,50.0
doctor,0.76,5,Smith,,50.0,0.0,50.0,50.0,0.0,cancer_type,60.0
doctor,0.76,5,Smith,,50.0,0.0,50.0,50.0,0.0,cancer_type,70.0
doctor,0.76,5,Smith,,50.0,0.0,50.0,50.0,0.0,cancer_type,80.0
doctor,0.76,5,Williams,,30.0,27.386127875258307,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,5,Williams,,30.0,27.386127875258307,0.0,50.0,50.0,cancer_type,50.0
doctor,0.76,5,Williams,,50.0,0.0,50.0,50.0,0.0,cancer_type,60.0
doctor,0.76,5,Williams,,50.0,0.0,50.0,50.0,0.0,cancer_type,70.0
doctor,0.76,5,Williams,,50.0,0.0,50.0,50.0,0.0,cancer_type,80.0
doctor,0.76,5,Wáng,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,5,Wáng,,40.0,22.360679774997894,0.0,50.0,50.0,cancer_type,50.0
doctor,0.76,5,Wáng,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,60.0
doctor,0.76,5,Wáng,,40.0,22.360679774997894,0.0,50.0,50.0,cancer_type,70.0
doctor,0.76,5,Wáng,,50.0,0.0,50.0,50.0,0.0,cancer_type,80.0
doctor,0.76,5,Zhāng,,20.0,27.386127875258307,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,5,Zhāng,,50.0,0.0,50.0,50.0,0.0,cancer_type,50.0
doctor,0.76,5,Zhāng,,40.0,22.360679774997894,0.0,50.0,50.0,cancer_type,60.0
doctor,0.76,5,Zhāng,,50.0,0.0,50.0,50.0,0.0,cancer_type,70.0
doctor,0.76,5,Zhāng,,50.0,0.0,50.0,50.0,0.0,cancer_type,80.0
doctor,0.76,205,Brown,,30.0,27.386127875258307,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,205,Brown,,30.0,27.386127875258307,0.0,50.0,50.0,cancer_type,50.0
doctor,0.76,205,Brown,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,205,Brown,,50.0,0.0,50.0,50.0,0.0,cancer_type,70.0
doctor,0.76,205,Brown,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,205,Garcia,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,205,Garcia,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,205,Garcia,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,205,Garcia,,60.0,41.83300132670378,0.0,100.0,100.0,cancer_type,70.0
doctor,0.76,205,Garcia,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,205,Johnson,,30.0,27.386127875258307,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,205,Johnson,,40.0,22.360679774997894,0.0,50.0,50.0,cancer_type,50.0
doctor,0.76,205,Johnson,,50.0,0.0,50.0,50.0,0.0,cancer_type,60.0
doctor,0.76,205,Johnson,,50.0,0.0,50.0,50.0,0.0,cancer_type,70.0
doctor,0.76,205,Johnson,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,205,Jones,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,205,Jones,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,205,Jones,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,205,Jones,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,205,Jones,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,205,Lǐ,,40.0,22.360679774997894,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,205,Lǐ,,50.0,0.0,50.0,50.0,0.0,cancer_type,50.0
doctor,0.76,205,Lǐ,,50.0,0.0,50.0,50.0,0.0,cancer_type,60.0
doctor,0.76,205,Lǐ,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,205,Lǐ,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,205,Miller,,50.0,0.0,50.0,50.0,0.0,cancer_type,40.0
doctor,0.76,205,Miller,,50.0,35.35533905932738,0.0,100.0,100.0,cancer_type,50.0
doctor,0.76,205,Miller,,50.0,0.0,50.0,50.0,0.0,cancer_type,60.0
doctor,0.76,205,Miller,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,205,Miller,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,205,Smith,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,205,Smith,,50.0,0.0,50.0,50.0,0.0,cancer_type,50.0
doctor,0.76,205,Smith,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,205,Smith,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,205,Smith,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,205,Williams,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,205,Williams,,50.0,0.0,50.0,50.0,0.0,cancer_type,50.0
doctor,0.76,205,Williams,,40.0,41.83300132670378,0.0,100.0,100.0,cancer_type,60.0
doctor,0.76,205,Williams,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,205,Williams,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,205,Wáng,,50.0,0.0,50.0,50.0,0.0,cancer_type,40.0
doctor,0.76,205,Wáng,,50.0,0.0,50.0,50.0,0.0,cancer_type,50.0
doctor,0.76,205,Wáng,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,205,Wáng,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,205,Wáng,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,205,Zhāng,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,205,Zhāng,,50.0,0.0,50.0,50.0,0.0,cancer_type,50.0
doctor,0.76,205,Zhāng,,50.0,0.0,50.0,50.0,0.0,cancer_type,60.0
doctor,0.76,205,Zhāng,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,205,Zhāng,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,405,Brown,,50.0,0.0,50.0,50.0,0.0,cancer_type,40.0
doctor,0.76,405,Brown,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,50.0
doctor,0.76,405,Brown,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,405,Brown,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,405,Brown,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,405,Garcia,,50.0,0.0,50.0,50.0,0.0,cancer_type,40.0
doctor,0.76,405,Garcia,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,405,Garcia,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,405,Garcia,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,405,Garcia,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,405,Johnson,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,405,Johnson,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,405,Johnson,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,405,Johnson,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,405,Johnson,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,405,Jones,,40.0,22.360679774997898,0.0,50.0,50.0,cancer_type,40.0
doctor,0.76,405,Jones,,70.0,44.721359549995796,0.0,100.0,100.0,cancer_type,50.0
doctor,0.76,405,Jones,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,405,Jones,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,405,Jones,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,405,Lǐ,,50.0,35.35533905932738,0.0,100.0,100.0,cancer_type,40.0
doctor,0.76,405,Lǐ,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,405,Lǐ,,50.0,0.0,50.0,50.0,0.0,cancer_type,60.0
doctor,0.76,405,Lǐ,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,405,Lǐ,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,405,Miller,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,405,Miller,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,405,Miller,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,405,Miller,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,405,Miller,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,405,Smith,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,405,Smith,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,405,Smith,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,405,Smith,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,405,Smith,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,405,Williams,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,405,Williams,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,405,Williams,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,405,Williams,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,405,Williams,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,405,Wáng,,50.0,0.0,50.0,50.0,0.0,cancer_type,40.0
doctor,0.76,405,Wáng,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,405,Wáng,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,405,Wáng,,50.0,0.0,50.0,50.0,0.0,cancer_type,70.0
doctor,0.76,405,Wáng,,50.0,0.0,50.0,50.0,0.0,cancer_type,80.0
doctor,0.76,405,Zhāng,,50.0,0.0,50.0,50.0,0.0,cancer_type,40.0
doctor,0.76,405,Zhāng,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,405,Zhāng,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,405,Zhāng,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,405,Zhāng,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,605,Brown,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,605,Brown,,50.0,0.0,50.0,50.0,0.0,cancer_type,50.0
doctor,0.76,605,Brown,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,605,Brown,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,605,Brown,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.76,605,Garcia,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,605,Garcia,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,605,Garcia,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,605,Garcia,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,605,Garcia,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.76,605,Johnson,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,605,Johnson,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,605,Johnson,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,605,Johnson,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.76,605,Johnson,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.76,605,Jones,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,605,Jones,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,605,Jones,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,605,Jones,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,605,Jones,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.76,605,Lǐ,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,605,Lǐ,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,605,Lǐ,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,605,Lǐ,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,605,Lǐ,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,605,Miller,,70.0,44.721359549995796,0.0,100.0,100.0,cancer_type,40.0
doctor,0.76,605,Miller,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,605,Miller,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,605,Miller,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.76,605,Miller,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,605,Smith,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,605,Smith,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,605,Smith,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,605,Smith,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,605,Smith,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,605,Williams,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,605,Williams,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,605,Williams,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,605,Williams,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,605,Williams,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,605,Wáng,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,605,Wáng,,70.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,605,Wáng,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,605,Wáng,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,605,Wáng,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,605,Zhāng,,60.0,22.360679774997898,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,605,Zhāng,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,605,Zhāng,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,605,Zhāng,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,605,Zhāng,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,80.0
doctor,0.76,805,Brown,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,805,Brown,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.76,805,Brown,,100.0,0.0,100.0,100.0,0.0,cancer_type,60.0
doctor,0.76,805,Brown,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,805,Brown,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.76,805,Garcia,,100.0,0.0,100.0,100.0,0.0,cancer_type,40.0
doctor,0.76,805,Garcia,,100.0,0.0,100.0,100.0,0.0,cancer_type,50.0
doctor,0.76,805,Garcia,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,805,Garcia,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,70.0
doctor,0.76,805,Garcia,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.76,805,Johnson,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,805,Johnson,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,805,Johnson,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,60.0
doctor,0.76,805,Johnson,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.76,805,Johnson,,100.0,0.0,100.0,100.0,0.0,cancer_type,80.0
doctor,0.76,805,Jones,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,40.0
doctor,0.76,805,Jones,,80.0,27.386127875258307,50.0,100.0,50.0,cancer_type,50.0
doctor,0.76,805,Jones,,80.0,44.721359549995796,0.0,100.0,100.0,cancer_type,60.0
doctor,0.76,805,Jones,,100.0,0.0,100.0,100.0,0.0,cancer_type,70.0
doctor,0.76,805,Jones,,90.0,22.360679774997898,50.0,100.0,50.0,cancer_type,80.0
